DSCC1,ENSG00000136982
BCL7B,ENSG00000106635
CCDC86,ENSG00000110104
RPS12,ENSG00000112306
CCDC102B,ENSG00000150636
HDAC2,ENSG00000196591
KRTAP2-3,ENSG00000212724
ANKDD1B,ENSG00000189045
ODF3L1,ENSG00000182950
BCAS2,ENSG00000116752
MYO1H,ENSG00000174527
SLC25A18,ENSG00000182902
SLC22A5,ENSG00000197375
NUB1,ENSG00000013374
SEPT1,ENSG00000180096
SLC7A9,ENSG00000021488
ZNF781,ENSG00000196381
NQO2,ENSG00000124588
CHIC1,ENSG00000204116
CCL14,ENSG00000276409
ATP9B,ENSG00000166377
SLC39A13,ENSG00000165915
IFNGR1,ENSG00000027697
ATAD3C,ENSG00000215915
CLECL1,ENSG00000184293
MPC1,ENSG00000060762
EPS8L2,ENSG00000177106
KPNB1,ENSG00000108424
GIMAP2,ENSG00000106560
ATE1,ENSG00000107669
COMT,ENSG00000093010
MAD2L1BP,ENSG00000124688
HMBS,ENSG00000256269
C1QTNF3,ENSG00000082196
GOLGA6L1,ENSG00000273976
SMAD9,ENSG00000120693
HCAR1,ENSG00000196917
PHOSPHO2,ENSG00000144362
ERP44,ENSG00000023318
NME6,ENSG00000172113
SHCBP1,ENSG00000171241
ZNF34,ENSG00000196378
GYS2,ENSG00000111713
CMA1,ENSG00000092009
IL10,ENSG00000136634
CRYGC,ENSG00000163254
TMEM70,ENSG00000175606
SLITRK3,ENSG00000121871
ALDH5A1,ENSG00000112294
SLC22A13,ENSG00000172940
LBX1,ENSG00000138136
TBC1D1,ENSG00000065882
ADAMTS9,ENSG00000163638
CDH2,ENSG00000170558
SMC3,ENSG00000108055
BATF3,ENSG00000123685
PRKAR1B,ENSG00000188191
FCAMR,ENSG00000162897
GUK1,ENSG00000143774
ANAPC11,ENSG00000141552
NKX2-4,ENSG00000125816
SLC47A1,ENSG00000142494
BLK,ENSG00000136573
SDHB,ENSG00000117118
PPHLN1,ENSG00000134283
PPP1R15B,ENSG00000158615
CMC1,ENSG00000187118
HSP90AA1,ENSG00000080824
ZHX1-C8ORF76,ENSG00000259305
PLK2,ENSG00000145632
HDAC1,ENSG00000116478
PCTP,ENSG00000141179
SLC37A4,ENSG00000137700
SHMT1,ENSG00000176974
SLC30A5,ENSG00000145740
RPN2,ENSG00000118705
SOCS7,ENSG00000274211
CAPSL,ENSG00000152611
HTRA3,ENSG00000170801
PSG3,ENSG00000221826
SARS2,ENSG00000104835
KIF13B,ENSG00000197892
KCNJ4,ENSG00000168135
ABHD3,ENSG00000158201
NIPAL4,ENSG00000172548
POMZP3,ENSG00000146707
RBMX2,ENSG00000134597
MEP1B,ENSG00000141434
ANKMY1,ENSG00000144504
UPK3B,ENSG00000243566
SERPINA5,ENSG00000188488
KIAA0586,ENSG00000100578
RCBTB2,ENSG00000136161
RNF126,ENSG00000070423
PHF5A,ENSG00000100410
LDHD,ENSG00000166816
DYNAP,ENSG00000178690
MTX3,ENSG00000177034
NCOR2,ENSG00000196498
SOBP,ENSG00000112320
B3GALNT1,ENSG00000169255
MAN2A2,ENSG00000196547
NDUFAF5,ENSG00000101247
SDF4,ENSG00000078808
SFRP1,ENSG00000104332
PRG4,ENSG00000116690
ART3,ENSG00000156219
PRR13,ENSG00000205352
SRRM3,ENSG00000177679
EVA1A,ENSG00000115363
IQSEC3,ENSG00000120645
ATXN7,ENSG00000163635
ESCO1,ENSG00000141446
PLEKHA4,ENSG00000105559
YPEL3,ENSG00000090238
CMTM4,ENSG00000183723
ZNF26,ENSG00000198393
POLE3,ENSG00000148229
WDR73,ENSG00000177082
CACNG1,ENSG00000108878
MTHFSD,ENSG00000103248
NDST1,ENSG00000070614
CDK2AP2,ENSG00000167797
CCDC3,ENSG00000151468
RALBP1,ENSG00000017797
TARS,ENSG00000113407
AKIP1,ENSG00000166452
DENND4C,ENSG00000137145
LIN52,ENSG00000205659
TGFA,ENSG00000163235
FBXO10,ENSG00000147912
TMEM179,ENSG00000258986
LOXL2,ENSG00000134013
BLVRB,ENSG00000090013
NBAS,ENSG00000151779
SPG7,ENSG00000197912
LCMT1,ENSG00000205629
KIF12,ENSG00000136883
GDPD1,ENSG00000153982
SLC25A12,ENSG00000115840
IDH1,ENSG00000138413
SYT1,ENSG00000067715
A4GALT,ENSG00000128274
FZD5,ENSG00000163251
GDF6,ENSG00000156466
BLOC1S5,ENSG00000188428
TRIM26,ENSG00000234127
ALDH1A2,ENSG00000128918
RNF39,ENSG00000204618
C14orf39,ENSG00000179008
CAMK2N1,ENSG00000162545
TGFB1I1,ENSG00000140682
GRB14,ENSG00000115290
PHLDB3,ENSG00000176531
MARCH6,ENSG00000145495
TNF,ENSG00000232810
C10orf62,ENSG00000203942
PHYHIP,ENSG00000168490
EPRS,ENSG00000136628
MANF,ENSG00000145050
LRRC23,ENSG00000010626
RFPL3S,ENSG00000205853
SLPI,ENSG00000124107
TTC9B,ENSG00000174521
C3orf67,ENSG00000163689
BANK1,ENSG00000153064
MYB,ENSG00000118513
PPEF1,ENSG00000086717
ARL1,ENSG00000120805
TMEM243,ENSG00000135185
EFCAB10,ENSG00000185055
CDKN1B,ENSG00000111276
FAM189B,ENSG00000160767
LRFN3,ENSG00000126243
LTB,ENSG00000227507
EDNRB,ENSG00000136160
SH3GLB2,ENSG00000148341
TSPAN9,ENSG00000011105
SLK,ENSG00000065613
SSBP2,ENSG00000145687
IL26,ENSG00000111536
PRICKLE4,ENSG00000278224
IGSF6,ENSG00000140749
EVI2B,ENSG00000185862
FUOM,ENSG00000148803
AP3B1,ENSG00000132842
MLXIP,ENSG00000175727
NLRP7,ENSG00000167634
REG3G,ENSG00000143954
ALKBH8,ENSG00000137760
NPIPB7,ENSG00000233232
ALDH6A1,ENSG00000119711
HPN,ENSG00000105707
VEGFA,ENSG00000112715
GDPGP1,ENSG00000183208
VTI1A,ENSG00000151532
RARG,ENSG00000172819
MAGEC3,ENSG00000165509
MYNN,ENSG00000085274
TLE3,ENSG00000140332
CAPZA1,ENSG00000116489
FAM185A,ENSG00000222011
PGS1,ENSG00000087157
DPF1,ENSG00000011332
ACTR8,ENSG00000113812
FPGT,ENSG00000254685
LIMA1,ENSG00000050405
GJA3,ENSG00000121743
ARHGEF1,ENSG00000076928
SLC52A1,ENSG00000132517
DCAF12,ENSG00000198876
GPR171,ENSG00000174946
GTF3A,ENSG00000122034
HSDL1,ENSG00000103160
H2AFB2,ENSG00000277858
HOOK3,ENSG00000168172
MROH6,ENSG00000204839
CHMP5,ENSG00000086065
MGST1,ENSG00000008394
PHIP,ENSG00000146247
IFIT1,ENSG00000185745
DACT2,ENSG00000164488
FGFBP1,ENSG00000137440
CNTN5,ENSG00000149972
DCT,ENSG00000080166
DENND5B,ENSG00000170456
GP1BB,ENSG00000203618
OR1F1,ENSG00000168124
ECHDC1,ENSG00000093144
CASS4,ENSG00000087589
KLRG2,ENSG00000188883
ATP8A2,ENSG00000132932
DCAF8L2,ENSG00000189186
ARHGAP5,ENSG00000100852
PPP2R2C,ENSG00000074211
MLYCD,ENSG00000103150
EIF3CL,ENSG00000205609
ZNF182,ENSG00000147118
RPS18,ENSG00000231500
GADL1,ENSG00000144644
VPS11,ENSG00000160695
QRICH1,ENSG00000198218
C1D,ENSG00000197223
BBC3,ENSG00000105327
STX3,ENSG00000166900
RPH3AL,ENSG00000181031
MTRNR2L4,ENSG00000232196
LTN1,ENSG00000198862
FSCN3,ENSG00000106328
MAP2K1,ENSG00000169032
TMEM14A,ENSG00000096092
PBK,ENSG00000168078
SAAL1,ENSG00000166788
KMT2C,ENSG00000055609
YLPM1,ENSG00000119596
ZNF562,ENSG00000171466
TOP2B,ENSG00000077097
FOXN2,ENSG00000170802
CLP1,ENSG00000172409
REM1,ENSG00000088320
ZBBX,ENSG00000169064
ITM2C,ENSG00000135916
GSPT1,ENSG00000103342
MANEAL,ENSG00000185090
ALS2CL,ENSG00000178038
CRNN,ENSG00000143536
MRPS27,ENSG00000113048
BHMT,ENSG00000145692
NUDT16L1,ENSG00000168101
MRAS,ENSG00000158186
KLHL36,ENSG00000135686
TPD52,ENSG00000076554
SMUG1,ENSG00000123415
CLEC4C,ENSG00000198178
MMP10,ENSG00000166670
ZNF410,ENSG00000119725
DDX41,ENSG00000183258
SLC1A7,ENSG00000162383
WLS,ENSG00000116729
CCSAP,ENSG00000154429
HSFY2,ENSG00000169953
ROM1,ENSG00000149489
GREM1,ENSG00000166923
GMPS,ENSG00000163655
LTB4R,ENSG00000213903
SPHK1,ENSG00000176170
MCOLN3,ENSG00000055732
LRRTM4,ENSG00000176204
B4GALT2,ENSG00000117411
VIPR2,ENSG00000106018
WDR41,ENSG00000164253
CDX2,ENSG00000165556
FAM9B,ENSG00000177138
DEF6,ENSG00000023892
CTIF,ENSG00000134030
RPL22L1,ENSG00000163584
HSCB,ENSG00000100209
CCDC69,ENSG00000198624
MTFR1,ENSG00000066855
HMGCS1,ENSG00000112972
LZTFL1,ENSG00000163818
PTGER1,ENSG00000160951
RAB2B,ENSG00000129472
KCNA3,ENSG00000177272
YIF1A,ENSG00000174851
TSSK1B,ENSG00000212122
SLC25A11,ENSG00000108528
EIF2AK3,ENSG00000172071
NOL6,ENSG00000165271
SERPINI1,ENSG00000163536
UBE2E3,ENSG00000170035
DNAH10OS,ENSG00000250091
HSD17B1,ENSG00000108786
MIER3,ENSG00000155545
ZNF598,ENSG00000167962
CLMN,ENSG00000165959
GPR62,ENSG00000180929
SMPX,ENSG00000091482
DENND2D,ENSG00000162777
MED20,ENSG00000124641
EMC6,ENSG00000127774
TRPC1,ENSG00000144935
ETNK2,ENSG00000143845
NDUFAF7,ENSG00000003509
FTH1,ENSG00000167996
ZNF382,ENSG00000161298
GKN1,ENSG00000169605
KRTAP9-3,ENSG00000204873
TUB,ENSG00000166402
RNF145,ENSG00000145860
FZD8,ENSG00000177283
C2CD5,ENSG00000111731
OGN,ENSG00000106809
CGN,ENSG00000143375
FER1L6,ENSG00000214814
APOBEC3G,ENSG00000239713
C1orf115,ENSG00000162817
ZNF83,ENSG00000167766
RGS19,ENSG00000171700
PRICKLE2,ENSG00000163637
RELB,ENSG00000104856
C11orf80,ENSG00000173715
MDH2,ENSG00000146701
COX5A,ENSG00000178741
ASCL2,ENSG00000183734
INSM1,ENSG00000173404
MAGED4,ENSG00000154545
AMER3,ENSG00000178171
IRF9,ENSG00000213928
ACYP1,ENSG00000119640
RDM1,ENSG00000278023
GDF3,ENSG00000184344
YPEL1,ENSG00000100027
XAB2,ENSG00000076924
TMEM211,ENSG00000206069
RCSD1,ENSG00000198771
ZHX1,ENSG00000165156
PRR14L,ENSG00000183530
ZNF829,ENSG00000185869
EIF2B5,ENSG00000145191
COA1,ENSG00000106603
CD7,ENSG00000173762
KCNK7,ENSG00000173338
MYO18B,ENSG00000133454
RAD23B,ENSG00000119318
TNPO3,ENSG00000064419
CRYAA,ENSG00000160202
SYN1,ENSG00000008056
PCDHGC5,ENSG00000240764
JPH2,ENSG00000149596
CRYGS,ENSG00000213139
KBTBD2,ENSG00000170852
COLGALT2,ENSG00000198756
FCRL5,ENSG00000143297
PNLIPRP3,ENSG00000203837
APC,ENSG00000134982
GLIPR1L1,ENSG00000173401
MATR3,ENSG00000015479
DMGDH,ENSG00000132837
AQP1,ENSG00000240583
TSG101,ENSG00000074319
CACNB3,ENSG00000167535
DENND6B,ENSG00000205593
PUS7,ENSG00000091127
SLC9B2,ENSG00000164038
NR2F1,ENSG00000175745
NEU1,ENSG00000204386
NFKBIB,ENSG00000104825
TRIM6,ENSG00000121236
SLC35A3,ENSG00000117620
CD200R1,ENSG00000163606
RSC1A1,ENSG00000215695
CCDC89,ENSG00000179071
S100A6,ENSG00000197956
GFM2,ENSG00000164347
RASGRP1,ENSG00000172575
TMEM52B,ENSG00000165685
C8orf31,ENSG00000177335
PRKAG1,ENSG00000181929
DDX60,ENSG00000137628
UGT1A3,ENSG00000243135
ZNF541,ENSG00000118156
EXOSC9,ENSG00000123737
CTNNA1,ENSG00000044115
ZNF619,ENSG00000177873
NDUFC1,ENSG00000109390
ATOH8,ENSG00000168874
YBX2,ENSG00000006047
NPB,ENSG00000183979
SPATA21,ENSG00000187144
ELF1,ENSG00000120690
TMEFF1,ENSG00000241697
TMEM138,ENSG00000149483
CD2BP2,ENSG00000169217
PLA2R1,ENSG00000153246
DROSHA,ENSG00000113360
FAM155A,ENSG00000204442
DMC1,ENSG00000100206
SYF2,ENSG00000117614
PPRC1,ENSG00000148840
HABP2,ENSG00000148702
SH2D4A,ENSG00000104611
FAM186A,ENSG00000185958
LYPLA2,ENSG00000011009
ATP6V0E1,ENSG00000113732
CDK19,ENSG00000155111
EAF2,ENSG00000145088
ARL8A,ENSG00000143862
KRTAP12-1,ENSG00000187175
ZNF90,ENSG00000213988
ADD3,ENSG00000148700
MRPL51,ENSG00000111639
NOX1,ENSG00000007952
TSNARE1,ENSG00000171045
TMOD4,ENSG00000163157
SRP19,ENSG00000153037
CATSPERD,ENSG00000174898
EFCAB13,ENSG00000178852
S100B,ENSG00000160307
MYO18A,ENSG00000196535
SAMD15,ENSG00000100583
RBM25,ENSG00000119707
PDAP1,ENSG00000106244
SUCO,ENSG00000094975
ALS2,ENSG00000003393
KRTAP4-3,ENSG00000196156
C1QC,ENSG00000159189
BTBD7,ENSG00000011114
PRKCG,ENSG00000126583
PPP6R2,ENSG00000100239
SP6,ENSG00000189120
PRRG1,ENSG00000130962
NT5C2,ENSG00000076685
CAPN14,ENSG00000214711
ERMN,ENSG00000136541
NFATC3,ENSG00000072736
NDUFB8,ENSG00000166136
TMPRSS11A,ENSG00000187054
CLDN15,ENSG00000106404
FAM136A,ENSG00000035141
C4orf17,ENSG00000138813
SAP30BP,ENSG00000161526
IFT27,ENSG00000100360
ADIRF,ENSG00000148671
KRTAP13-1,ENSG00000198390
MBNL2,ENSG00000139793
ADAMTS8,ENSG00000134917
RPS15,ENSG00000115268
PPAN-P2RY11,ENSG00000243207
MRPL27,ENSG00000108826
TBCE,ENSG00000284770
ZNF285,ENSG00000267508
KCNMB3,ENSG00000171121
SKAP1,ENSG00000141293
ZBTB12,ENSG00000204366
BCHE,ENSG00000114200
KRTAP29-1,ENSG00000212658
LARS2,ENSG00000011376
PDS5A,ENSG00000121892
ISCA2,ENSG00000165898
GLT1D1,ENSG00000151948
DMRTB1,ENSG00000143006
SF3B2,ENSG00000087365
PLD6,ENSG00000179598
CORO1B,ENSG00000172725
SNRPB2,ENSG00000125870
TTC34,ENSG00000215912
SCAF1,ENSG00000126461
TMEM248,ENSG00000106609
CDK2AP1,ENSG00000111328
SLC26A1,ENSG00000145217
TLK2,ENSG00000146872
SSRP1,ENSG00000149136
ZNF267,ENSG00000185947
ATP1B3,ENSG00000069849
PIAS3,ENSG00000131788
KRTAP5-7,ENSG00000244411
EIF3D,ENSG00000100353
HNRNPA0,ENSG00000177733
GSTO1,ENSG00000148834
ACKR2,ENSG00000144648
SOX15,ENSG00000129194
OSGEP,ENSG00000092094
SEPT9,ENSG00000184640
RAB11FIP5,ENSG00000135631
ZNF611,ENSG00000213020
MCM8,ENSG00000125885
EIF5,ENSG00000100664
MANBAL,ENSG00000101363
API5,ENSG00000166181
PYHIN1,ENSG00000163564
METTL2B,ENSG00000165055
RIBC1,ENSG00000158423
POLI,ENSG00000101751
GPR21,ENSG00000188394
TGS1,ENSG00000137574
CCDC90B,ENSG00000137500
CRLS1,ENSG00000088766
BRD7,ENSG00000166164
HEXIM1,ENSG00000186834
RGL1,ENSG00000143344
RHOU,ENSG00000116574
RAMP2,ENSG00000131477
PES1,ENSG00000100029
LRRN2,ENSG00000170382
DES,ENSG00000175084
ALG1L,ENSG00000189366
KCNH6,ENSG00000173826
PON3,ENSG00000105852
GOT2,ENSG00000125166
UHRF1BP1L,ENSG00000111647
MFAP3,ENSG00000037749
DKC1,ENSG00000130826
MAP2K5,ENSG00000137764
GALNT9,ENSG00000182870
GDF7,ENSG00000143869
MRPL48,ENSG00000175581
LGI4,ENSG00000153902
ELMO2,ENSG00000062598
PTPN4,ENSG00000088179
SART3,ENSG00000075856
PAK4,ENSG00000130669
TEX26,ENSG00000175664
CTSF,ENSG00000174080
KRTAP21-2,ENSG00000187026
SLC39A5,ENSG00000139540
CYB5D2,ENSG00000167740
AIFM3,ENSG00000183773
SRXN1,ENSG00000271303
PRODH2,ENSG00000250799
ACTL9,ENSG00000181786
ZNF141,ENSG00000131127
TTC30A,ENSG00000197557
DPM2,ENSG00000136908
CDK5R1,ENSG00000176749
CASP12,ENSG00000204403
MTUS1,ENSG00000129422
MRPL35,ENSG00000132313
CHN1,ENSG00000128656
JMJD4,ENSG00000081692
RHOQ,ENSG00000119729
GSTZ1,ENSG00000100577
TMEM140,ENSG00000146859
BMPER,ENSG00000164619
HTR7,ENSG00000148680
GPR22,ENSG00000172209
SSH3,ENSG00000172830
SFI1,ENSG00000198089
KATNBL1,ENSG00000134152
ROR2,ENSG00000169071
DDX20,ENSG00000064703
XCL1,ENSG00000143184
PLXNB2,ENSG00000196576
SLC35F4,ENSG00000151812
CCDC142,ENSG00000135637
EMP1,ENSG00000134531
TTC33,ENSG00000113638
FXR1,ENSG00000114416
SLC6A9,ENSG00000196517
NR5A1,ENSG00000136931
IMPDH2,ENSG00000178035
FAM81B,ENSG00000153347
ZFP92,ENSG00000189420
RAP2B,ENSG00000181467
NAA38,ENSG00000183011
RNF223,ENSG00000237330
GALNT4,ENSG00000257594
MROH2A,ENSG00000185038
RGPD3,ENSG00000153165
KCNJ6,ENSG00000157542
DOLK,ENSG00000175283
CLEC12A,ENSG00000172322
TNFSF13,ENSG00000161955
ZNF720,ENSG00000197302
NKAIN4,ENSG00000101198
RABL6,ENSG00000196642
DCHS2,ENSG00000197410
SPIN2B,ENSG00000186787
ATPAF1,ENSG00000123472
NXF2B,ENSG00000269437
SRP68,ENSG00000167881
CIRBP,ENSG00000099622
JMJD7-PLA2G4B,ENSG00000168970
AGAP5,ENSG00000172650
B3GNT5,ENSG00000176597
FMO4,ENSG00000076258
MTMR10,ENSG00000166912
ZNF354B,ENSG00000178338
DCAF15,ENSG00000132017
DGAT2,ENSG00000062282
ARL10,ENSG00000175414
NIPSNAP3B,ENSG00000165028
CCL8,ENSG00000108700
GGT5,ENSG00000099998
STAP1,ENSG00000035720
ARL14,ENSG00000179674
ASL,ENSG00000126522
ANAPC16,ENSG00000166295
ZBTB11,ENSG00000066422
PSMC3,ENSG00000165916
PAEP,ENSG00000122133
HHLA1,ENSG00000132297
ACTBL2,ENSG00000169067
PDE1C,ENSG00000154678
CRHR2,ENSG00000106113
ZNF680,ENSG00000173041
EFCAB14,ENSG00000159658
CTCF,ENSG00000102974
THNSL2,ENSG00000144115
SGCZ,ENSG00000185053
C22orf23,ENSG00000128346
ANXA8,ENSG00000265190
KYNU,ENSG00000115919
LRRC70,ENSG00000186105
MAGEA4,ENSG00000147381
GET4,ENSG00000239857
OR10H1,ENSG00000186723
RIPK2,ENSG00000104312
MXD1,ENSG00000059728
MLST8,ENSG00000167965
DKK1,ENSG00000107984
LRSAM1,ENSG00000148356
RICTOR,ENSG00000164327
TRAPPC10,ENSG00000160218
EPPK1,ENSG00000261150
PADI2,ENSG00000117115
MYO5A,ENSG00000197535
TMEM125,ENSG00000179178
U2SURP,ENSG00000163714
GAB1,ENSG00000109458
VPS52,ENSG00000223501
URGCP-MRPS24,ENSG00000270617
KCNH5,ENSG00000140015
GCHFR,ENSG00000137880
CDC16,ENSG00000130177
AMPD3,ENSG00000133805
SLCO1A2,ENSG00000084453
ENO3,ENSG00000108515
LY6E,ENSG00000160932
C15orf48,ENSG00000166920
S1PR4,ENSG00000125910
COLEC10,ENSG00000184374
STH,ENSG00000256762
HIST1H2AL,ENSG00000276903
FAM215A,ENSG00000267496
ATG10,ENSG00000152348
TLR9,ENSG00000239732
PRSS56,ENSG00000237412
APBA1,ENSG00000107282
STOX2,ENSG00000173320
IGFBP1,ENSG00000146678
UBE2S,ENSG00000108106
SCN1A,ENSG00000144285
LYPD3,ENSG00000124466
TBC1D26,ENSG00000214946
PROK2,ENSG00000163421
VWA5B2,ENSG00000145198
CYP39A1,ENSG00000146233
TNNI3,ENSG00000129991
SHROOM4,ENSG00000158352
ATXN2L,ENSG00000168488
FHOD3,ENSG00000134775
FES,ENSG00000182511
ATP8B1,ENSG00000081923
UGT2B4,ENSG00000156096
EIF4G2,ENSG00000110321
NET1,ENSG00000173848
MRPL4,ENSG00000105364
C18orf21,ENSG00000141428
HMCN2,ENSG00000148357
YBX1,ENSG00000065978
SMIM6,ENSG00000259120
CAMSAP3,ENSG00000076826
GOLGB1,ENSG00000173230
UBA5,ENSG00000081307
AHI1,ENSG00000135541
TRIM58,ENSG00000162722
ZNF584,ENSG00000171574
C1QTNF1-AS1,ENSG00000265096
MAGI3,ENSG00000081026
IPO5,ENSG00000065150
CTDNEP1,ENSG00000175826
L3MBTL1,ENSG00000185513
SEC22A,ENSG00000121542
ZNF621,ENSG00000172888
IL37,ENSG00000125571
RPL10A,ENSG00000198755
CSF2,ENSG00000164400
CRYBB3,ENSG00000100053
P2RX2,ENSG00000187848
AQP3,ENSG00000165272
XRRA1,ENSG00000166435
BFSP1,ENSG00000125864
DSCR4,ENSG00000184029
TTC23,ENSG00000103852
LLGL1,ENSG00000131899
FGD1,ENSG00000102302
FBXO16,ENSG00000214050
STEAP1B,ENSG00000105889
CTXN1,ENSG00000178531
INTS12,ENSG00000138785
HIST1H2BJ,ENSG00000124635
RPS6KA6,ENSG00000072133
SAMD9L,ENSG00000177409
UGP2,ENSG00000169764
ZNF570,ENSG00000171827
TRAM1,ENSG00000067167
NAE1,ENSG00000159593
FUT1,ENSG00000174951
FBXO6,ENSG00000116663
TGDS,ENSG00000088451
TNK2,ENSG00000061938
GNB3,ENSG00000111664
ARCN1,ENSG00000095139
ARHGEF4,ENSG00000136002
STS,ENSG00000101846
KIAA1549,ENSG00000122778
UCHL3,ENSG00000118939
KRTAP5-11,ENSG00000204571
PROK1,ENSG00000143125
TPST2,ENSG00000128294
LACRT,ENSG00000135413
GRAMD1A,ENSG00000089351
NTF4,ENSG00000225950
CYP26C1,ENSG00000187553
STXBP4,ENSG00000166263
HIST2H2AB,ENSG00000184270
LGR4,ENSG00000205213
CHRDL1,ENSG00000101938
MYO19,ENSG00000278259
ZNF585B,ENSG00000245680
KLK15,ENSG00000174562
VAPB,ENSG00000124164
SEC24B,ENSG00000138802
ADORA2B,ENSG00000170425
DEF8,ENSG00000140995
BCL2L15,ENSG00000188761
CDC25A,ENSG00000164045
COL1A1,ENSG00000108821
SMPD2,ENSG00000135587
DOK5,ENSG00000101134
PRR7,ENSG00000131188
SLC27A6,ENSG00000113396
WFDC3,ENSG00000124116
TDRD15,ENSG00000218819
MCM5,ENSG00000100297
UGGT2,ENSG00000102595
SEH1L,ENSG00000085415
DNPEP,ENSG00000123992
MEGF9,ENSG00000106780
C22orf15,ENSG00000169314
BRCC3,ENSG00000185515
VN1R1,ENSG00000178201
ACADM,ENSG00000117054
C5orf17,ENSG00000248874
AMN1,ENSG00000151743
TMPRSS15,ENSG00000154646
ZNF652,ENSG00000198740
RBM47,ENSG00000163694
LZTS3,ENSG00000088899
CXCL3,ENSG00000163734
TUBA1B,ENSG00000123416
ARHGEF35,ENSG00000213214
TTC14,ENSG00000163728
DLG3,ENSG00000082458
KRT1,ENSG00000167768
ZNF41,ENSG00000147124
MTMR2,ENSG00000087053
BBIP1,ENSG00000214413
ADAMTS15,ENSG00000166106
HIST1H4E,ENSG00000276966
SPANXD,ENSG00000196406
ROBO1,ENSG00000169855
MATK,ENSG00000007264
GRID2IP,ENSG00000215045
ZNF365,ENSG00000138311
KPNA1,ENSG00000114030
RNF133,ENSG00000188050
RWDD3,ENSG00000122481
SLC25A1,ENSG00000100075
HS3ST1,ENSG00000002587
MED16,ENSG00000175221
DCAF11,ENSG00000100897
OXA1L,ENSG00000155463
MARC2,ENSG00000117791
FAM177A1,ENSG00000151327
MBD3,ENSG00000071655
LIN28A,ENSG00000131914
TRANK1,ENSG00000168016
SIDT2,ENSG00000149577
RASSF9,ENSG00000198774
HIST1H2BK,ENSG00000197903
MS4A6A,ENSG00000110077
FBLIM1,ENSG00000162458
UROD,ENSG00000126088
ZNF814,ENSG00000204514
APOBEC3D,ENSG00000243811
ABI3,ENSG00000108798
METTL2A,ENSG00000087995
EDEM3,ENSG00000116406
VEGFB,ENSG00000173511
GATA6,ENSG00000141448
LDLR,ENSG00000130164
GPX8,ENSG00000164294
LYPD2,ENSG00000197353
NCAM1,ENSG00000149294
OSM,ENSG00000099985
FBXO28,ENSG00000143756
NPFF,ENSG00000139574
CT45A1,ENSG00000268940
PSMC6,ENSG00000100519
FLT1,ENSG00000102755
POPDC3,ENSG00000132429
CD99L2,ENSG00000102181
LTBP3,ENSG00000168056
ZNF836,ENSG00000196267
TFF3,ENSG00000160180
EIF2B2,ENSG00000119718
LBH,ENSG00000213626
MEIS3,ENSG00000105419
GBE1,ENSG00000114480
CLN6,ENSG00000128973
FAM98C,ENSG00000130244
FAM104A,ENSG00000133193
INMT,ENSG00000241644
ZNF701,ENSG00000167562
SF3B4,ENSG00000143368
OXCT2,ENSG00000198754
PPP2R2D,ENSG00000175470
KRTAP9-9,ENSG00000198083
FOXR2,ENSG00000189299
C16orf54,ENSG00000185905
INPP5F,ENSG00000198825
ASCL4,ENSG00000187855
MPDU1,ENSG00000129255
WDR77,ENSG00000116455
NHSL1,ENSG00000135540
GGT6,ENSG00000167741
GPC5,ENSG00000179399
MMP27,ENSG00000137675
PCDH1,ENSG00000156453
CPT1A,ENSG00000110090
CES1,ENSG00000198848
FRRS1,ENSG00000156869
INPP5J,ENSG00000185133
UGT2A2,ENSG00000271271
NPTXR,ENSG00000221890
MORN1,ENSG00000116151
GZF1,ENSG00000125812
MFAP2,ENSG00000117122
ARID4A,ENSG00000032219
SLC35G2,ENSG00000168917
HORMAD1,ENSG00000143452
ALOX12,ENSG00000108839
EDIL3,ENSG00000164176
POLR2J3,ENSG00000168255
MLEC,ENSG00000110917
EDA,ENSG00000158813
RANBP2,ENSG00000153201
C1orf21,ENSG00000116667
TMTC3,ENSG00000139324
HAUS7,ENSG00000213397
HPGDS,ENSG00000163106
EIF2S3,ENSG00000130741
YTHDC1,ENSG00000083896
GNLY,ENSG00000115523
UBBP4,ENSG00000263563
C2CD3,ENSG00000168014
BOD1L2,ENSG00000228075
TMEM156,ENSG00000121895
TLE6,ENSG00000104953
DNM2,ENSG00000079805
MYO7B,ENSG00000169994
ZNF468,ENSG00000204604
EWSR1,ENSG00000182944
IL1RAPL1,ENSG00000169306
FAM13C,ENSG00000148541
DUSP27,ENSG00000198842
SAC3D1,ENSG00000168061
UFC1,ENSG00000143222
ADAMTS7,ENSG00000136378
KRTAP4-9,ENSG00000212722
TATDN1,ENSG00000147687
LHX6,ENSG00000106852
MSTO1,ENSG00000125459
MICB,ENSG00000204516
TMC2,ENSG00000149488
CACNG5,ENSG00000075429
ZNF627,ENSG00000198551
ZNF140,ENSG00000196387
PCSK5,ENSG00000099139
TMEM62,ENSG00000137842
ZFP57,ENSG00000204644
MRPS7,ENSG00000125445
WNT10A,ENSG00000135925
FUT5,ENSG00000130383
HGSNAT,ENSG00000165102
DHCR7,ENSG00000172893
ZNF554,ENSG00000172006
ZKSCAN2,ENSG00000155592
SALL4,ENSG00000101115
SYNPO2,ENSG00000172403
CAMK2G,ENSG00000148660
NPIPB3,ENSG00000169246
UBL5,ENSG00000198258
ZG16B,ENSG00000162078
CD1D,ENSG00000158473
SPTBN1,ENSG00000115306
CABP1,ENSG00000157782
DAW1,ENSG00000123977
PIK3CB,ENSG00000051382
KLHDC8A,ENSG00000162873
